ID	C1	C2	C3	E1	E2	E3	F1	F2	F3
ADAM17	20.738300	22.910100	21.366100	30.239000	32.568900	32.679200	19.979800	20.224500	15.026300
ADAM18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAM19	11.122400	10.729300	10.150100	10.952500	10.437800	12.411900	11.768000	11.583000	13.819600
ADAM1A	0.913086	0.996507	0.755089	0.935061	0.958988	0.865484	0.908283	0.783507	0.657640
ADAM2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAM20	0.048985	0.000000	0.000000	0.021662	0.000000	0.000000	0.000000	0.000000	0.000000
ADAM20P1	0.022303	0.060325	0.000000	0.000000	0.044513	0.054781	0.000000	0.019143	0.000000
ADAM21	0.361519	0.581984	0.459859	0.342609	0.283367	0.253626	0.557656	0.310132	0.530092
ADAM21P1	0.034939	0.000000	0.036610	0.061841	0.000000	0.000000	0.075371	0.029932	0.000000
ADAM22	2.295010	2.248730	2.144340	3.032220	3.890550	3.623680	1.681270	1.778310	1.593770
ADAM23	0.030854	0.037106	0.075380	0.000000	0.020549	0.000000	0.022251	0.017687	0.040193
ADAM28	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007825	0.000000
ADAM29	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAM30	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAM32	0.025150	0.000000	0.000000	0.022245	0.025091	0.061760	0.000000	0.000000	0.000000
ADAM33	0.000000	0.086439	0.060243	0.000000	0.000000	0.015696	0.040471	0.080437	0.018733
ADAM3A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAM5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAM6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAM7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAM8	0.399161	0.329941	0.298090	0.629139	0.795830	0.699172	0.279105	0.425177	0.317263
ADAM9	80.528100	69.894100	73.272800	65.485900	76.673300	53.450500	60.901900	55.673000	39.473400
ADAMDEC1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMTS1	3.054460	2.742060	2.978440	2.551240	2.266830	2.261570	3.939050	3.178770	3.025660
ADAMTS10	0.660240	0.587234	0.898926	1.355860	1.119350	1.100890	0.733003	0.994916	0.945246
ADAMTS12	0.000000	0.000000	0.000000	0.034730	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMTS13	0.423763	0.377490	0.304526	0.623427	0.562385	0.746336	0.155958	0.230649	0.271671
ADAMTS14	0.061412	0.132931	0.128493	0.412806	0.540286	0.462571	0.119551	0.200693	0.108006
ADAMTS15	4.749950	5.337320	5.258460	3.506560	2.944300	3.976390	5.910170	6.383600	7.631410
ADAMTS16	3.925520	3.940290	3.837420	1.636820	1.484910	1.335810	2.975790	3.642950	3.771880
ADAMTS17	0.000000	0.000000	0.000000	0.000000	0.020188	0.000000	0.010930	0.000000	0.000000
ADAMTS18	0.010857	0.058756	0.034104	0.057570	0.032538	0.026695	0.000000	0.130684	0.031823
ADAMTS19	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMTS19-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMTS2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020428	0.029967	0.000000
ADAMTS20	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMTS3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMTS4	0.105852	0.040912	0.015835	0.040101	0.030200	0.037166	0.081744	0.077957	0.059106
ADAMTS5	0.000000	0.000000	0.000000	0.000000	0.026006	0.000000	0.000000	0.005597	0.000000
ADAMTS6	0.463419	0.433786	0.384497	0.169978	0.122311	0.143350	0.529782	0.451197	0.273350
ADAMTS7	0.634134	0.932055	0.737775	0.902932	0.797653	1.048980	0.660461	0.948939	1.296530
ADAMTS7P1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMTS8	0.000000	0.032708	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMTS9	0.052133	0.023512	0.036389	0.015355	0.026045	0.064103	0.000000	0.052309	0.016977
ADAMTS9-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMTS9-AS2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMTSL1	0.000000	0.000000	0.000000	0.000000	0.000000	0.006622	0.000000	0.000000	0.000000
ADAMTSL2	0.089008	0.064210	0.093217	0.078692	0.071087	0.116646	0.057719	0.107026	0.086983
ADAMTSL3	0.000000	0.000000	0.000000	0.007678	0.000000	0.000000	0.000000	0.000000	0.000000
ADAMTSL4	5.418060	4.297450	4.995010	3.428420	3.036140	2.842420	4.036960	4.521910	5.709280
ADAMTSL4-AS1	0.083508	0.000000	0.087621	0.000000	0.165694	0.068048	0.179070	0.071054	0.081778
ADAMTSL5	3.079020	3.055680	2.825190	3.483070	3.072160	3.790610	3.093410	2.990320	3.872850
ADAP1	2.083360	2.277500	2.218350	2.675590	2.671210	3.092650	2.573680	3.169590	3.092350
ADAP2	0.199392	0.134819	0.104433	0.749511	0.895177	0.734452	0.188406	0.085536	0.048726
ADAR	87.804400	89.076800	88.405200	79.634000	76.311300	83.500000	91.150600	93.739500	90.570200
ADARB1	21.683700	23.677200	21.370500	23.832700	23.634700	24.806000	18.897100	19.322300	19.686800
ADARB2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014647
ADARB2-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADAT1	8.157900	7.864600	9.440180	9.794170	9.081730	10.083500	8.963790	9.389600	9.148310
ADAT2	1.290270	1.104950	1.385930	1.223330	1.478940	1.097880	1.080900	1.227340	0.616365
ADAT3	6.598490	5.695150	5.562240	3.146430	1.929730	2.563550	6.411950	6.156640	8.440860
ADCK1	5.558920	5.978370	6.305110	8.543990	6.707810	7.673990	6.400330	6.201010	8.638650
ADCK2	7.249240	8.108010	8.059770	15.732600	13.661900	17.697300	7.281170	8.270230	12.120700
ADCK3	10.675100	13.147200	11.498500	11.929600	10.211000	12.547400	11.052900	12.314800	15.435500
ADCK4	8.576820	9.085100	8.191050	5.394540	4.745940	5.339550	8.046650	9.291780	12.322300
ADCK5	4.887920	4.959670	3.414630	5.992370	7.072670	7.401820	6.052330	6.233540	6.266850
ADCY1	0.000000	0.000000	0.005227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADCY10	0.013032	0.023508	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012734
ADCY10P1	0.057123	0.090154	0.014955	0.037869	0.071308	0.011701	0.046323	0.036816	0.027909
ADCY2	0.000000	0.000000	0.000000	0.000000	0.000000	0.015974	0.000000	0.000000	0.000000
ADCY3	16.473100	16.057600	17.039200	16.819500	16.156400	17.559200	16.569200	16.658600	20.850100
ADCY4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADCY5	0.025276	0.056991	0.039700	0.111699	0.138853	0.072493	0.068337	0.076040	0.074090
ADCY6	21.111300	21.334100	20.091200	29.493400	27.097600	31.205100	23.847800	23.398400	28.007500
ADCY7	10.987400	10.529900	10.936200	6.599070	6.681980	8.412770	9.142940	10.038200	9.383600
ADCY8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADCY9	5.405700	5.431060	5.943070	7.313350	6.950590	7.733120	6.319530	7.125890	7.444660
ADCYAP1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADCYAP1R1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADD1	31.485500	31.656700	32.879200	32.747700	30.342100	36.019700	35.029200	35.027100	43.247500
ADD2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADD3	16.500800	15.637100	16.808600	13.124400	15.309800	10.334900	15.079500	14.642300	9.718840
ADD3-AS1	0.062732	0.112643	0.065644	0.000000	0.000000	0.051030	0.000000	0.000000	0.000000
ADGB	0.000000	0.011019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADGRA1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADGRA1-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADGRA2	0.945871	0.881895	0.890230	1.258540	1.231580	1.533030	0.954188	0.986871	1.225250
ADGRA3	10.301300	10.424200	10.353400	13.715200	14.682100	14.831700	10.844800	10.878000	9.744690
ADGRB1	0.104920	0.073601	0.073240	0.051515	0.046580	0.076430	0.088262	0.050109	0.079731
ADGRB2	12.154000	13.379800	12.408700	11.466800	11.055500	12.133600	12.887300	13.250200	16.733300
ADGRB3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADGRD1	0.011988	0.000000	0.000000	0.010595	0.023950	0.000000	0.000000	0.000000	0.000000
ADGRE1	4.421650	4.756690	4.770080	4.937810	4.148830	4.437920	4.984900	4.865560	4.966190
ADGRE2	2.473710	2.841310	2.329240	2.008030	1.972590	2.275650	2.182350	2.066280	2.365800
ADGRE3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADGRE4P	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024534
ADGRE5	30.211700	30.607800	29.929100	27.816800	26.533000	30.023800	35.866400	35.304300	44.269500
ADGRF1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADGRF2	0.000000	0.000000	0.000000	0.000000	0.012615	0.000000	0.013659	0.000000	0.012341
ADGRF3	0.061787	0.102386	0.100351	0.084695	0.124267	0.104665	0.157075	0.107469	0.231262
ADGRF4	0.852743	0.807311	0.870834	0.113110	0.085104	0.366573	0.322441	0.475814	0.291707
ADGRF5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024149	0.000000	0.000000
ADGRG1	33.430000	31.352300	32.253300	13.386800	12.305900	13.289700	45.711300	44.406600	55.455500
ADGRG2	0.920093	0.755487	0.742582	1.143460	1.335890	1.137900	1.088110	0.674331	1.062190
ADGRG3	0.109464	0.049337	0.086005	0.024205	0.027293	0.022392	0.000000	0.023468	0.053503
ADGRG4	0.000000	0.005705	0.006621	0.000000	0.006320	0.000000	0.000000	0.000000	0.000000
ADGRG5	0.000000	0.168919	0.078476	0.000000	0.037398	0.000000	0.121466	0.128697	0.091537
ADGRG6	0.155502	0.107261	0.185581	0.372427	0.341086	0.288554	0.110244	0.104292	0.091133
ADGRG7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADGRL1	8.036690	7.911000	7.661000	3.147610	3.236650	3.463250	7.516750	7.656430	9.840430
ADGRL2	0.260052	0.396323	0.419788	0.776648	0.840668	0.711484	0.185476	0.251533	0.303649
ADGRL3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADGRL3-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADGRL4	0.441049	0.231995	0.192464	0.000000	0.000000	0.000000	0.099303	0.252517	0.089797
ADGRV1	0.019271	0.037677	0.036991	0.005664	0.019265	0.007896	0.024343	0.022118	0.028238
ADH1A	0.000000	0.000000	0.000000	0.000000	0.000000	0.041663	0.000000	0.000000	0.000000
ADH1B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADH1C	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADH4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADH5	65.382300	58.310300	62.479900	51.607900	47.143700	49.411900	62.270100	58.381900	62.365000
ADH6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADH7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADHFE1	0.114981	0.103613	0.040165	0.780288	0.992961	0.470028	0.165295	0.065637	0.037482
ADI1	64.230000	69.278900	69.523300	82.896400	77.111900	86.621000	69.649800	70.513900	81.095000
ADIG	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADIPOQ	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADIPOQ-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADIPOR1	77.314600	74.368800	73.005700	104.789000	96.123600	105.468000	79.630200	80.629700	88.934500
ADIPOR2	49.816700	47.729500	48.267300	58.352200	54.240900	59.153000	53.021900	54.157000	53.006700
ADIRF	0.833594	2.094400	1.227860	1.189500	1.313500	0.918428	0.531227	1.821310	1.279980
ADK	55.366500	55.568100	56.178100	49.122300	45.605100	43.864700	48.235800	50.086600	41.463500
ADM	111.764000	109.060000	99.999700	53.607800	44.443000	52.277300	77.557400	81.049300	80.469500
ADM2	1.642100	1.771540	1.287040	9.157110	9.593180	11.051500	1.709080	2.149290	2.252850
ADM5	0.404634	0.698980	0.423975	0.328230	0.403366	0.854964	0.509258	0.606749	0.560505
ADNP	36.885400	35.120500	36.622500	26.046700	25.981300	24.165200	33.771000	35.200000	33.012700
ADNP-AS1	1.459750	1.519040	1.240330	1.839790	1.915820	1.031070	1.373860	0.718009	1.046890
ADNP2	13.419100	13.432100	13.474000	14.104700	12.135300	12.587400	13.113800	12.761000	12.291800
ADO	23.209500	22.214000	22.497500	30.377700	27.634100	30.258600	23.948900	22.626700	21.341200
ADORA1	0.851436	0.647648	0.804410	0.197187	0.172998	0.223045	0.578886	0.530577	1.799820
ADORA2A	0.260390	0.401893	0.272109	0.740531	0.487153	0.684847	0.256407	0.446987	0.436578
ADORA2A-AS1	0.000000	0.121378	0.000000	0.261931	0.295446	0.198304	0.116300	0.046178	0.078950
ADORA2B	14.733700	15.814200	15.480700	19.767700	16.026100	19.613600	12.641600	12.912900	13.616900
ADORA3	0.000000	0.000000	0.000000	0.000000	0.000000	0.034447	0.000000	0.000000	0.000000
ADPGK	55.146400	53.052700	54.927000	73.351200	68.783400	72.144300	59.955300	55.816400	66.813400
ADPGK-AS1	0.113060	0.123442	0.110699	0.273241	0.135928	0.109274	0.236755	0.092216	0.054011
ADPRH	0.647692	0.751033	0.717098	1.265730	1.145350	1.106400	0.699962	0.778513	0.966114
ADPRHL1	3.295160	3.109060	2.925060	4.857380	4.480740	4.799890	3.218230	3.120100	4.322020
ADPRHL2	23.307400	21.712300	27.609600	20.598600	20.453200	22.280200	25.586700	26.525100	36.993100
ADPRM	2.663690	1.946670	2.528990	5.074990	4.552230	4.186720	3.354900	2.792330	2.261850
ADRA1A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADRA1B	0.844030	0.732584	1.408340	1.631880	1.870170	1.713440	1.450500	1.339770	1.528180
ADRA1D	0.000000	0.000000	0.000000	0.000000	0.025739	0.000000	0.027859	0.000000	0.025221
ADRA2A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018449	0.000000	0.000000
ADRA2B	0.099615	0.089821	0.104332	0.088080	0.019886	0.065261	0.086109	0.034212	0.116827
ADRA2C	1.032210	0.930204	0.579457	1.435640	1.285850	1.537320	0.914335	1.041910	1.261750
ADRB1	0.262038	0.622827	0.174669	0.400295	0.475374	0.409523	0.283010	0.347509	0.349271
ADRB2	2.280200	2.244670	1.837910	3.228720	2.657390	3.385260	1.551320	1.352360	1.577920
ADRB3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ADRBK1	34.031400	36.966700	37.105500	45.272300	38.772600	48.780500	39.415900	39.834500	54.363900
ADRBK2	1.335870	1.405890	1.099920	1.653640	1.439270	1.414660	1.475780	1.592120	1.148660
ADRM1	174.870000	180.067000	178.112000	169.568000	152.179000	180.011000	195.281000	201.783000	268.119000
ADSL	126.108000	130.793000	128.033000	114.086000	97.759100	114.318000	140.270000	133.510000	162.427000
ADSS	34.207000	31.393300	33.075700	24.099100	27.626700	22.746900	30.009800	28.252900	20.504400
ADSSL1	9.331240	8.937870	7.304360	4.874970	4.312490	4.809480	8.153820	10.863500	13.278900
ADTRP	1.179040	1.060820	0.766956	1.980250	1.798530	1.495480	0.964105	1.011150	1.115580
AEBP1	0.016106	0.014524	0.000000	0.014238	0.000000	0.013194	0.034822	0.013837	0.062955
AEBP2	15.086900	13.944100	14.446500	12.292000	14.208200	10.600600	12.014300	11.204000	9.276410
AEN	19.067600	19.731600	21.900700	18.988300	16.758400	18.752400	22.284100	22.598100	27.403900
AES	208.762000	213.678000	226.217000	141.537000	130.479000	161.263000	231.567000	242.492000	308.181000
AFAP1	36.130500	37.812200	35.446300	28.407500	25.606800	29.269900	38.109500	38.224200	40.067100
AFAP1-AS1	0.300245	0.270820	0.147398	0.107785	0.206234	0.146201	0.182813	0.112985	0.183331
AFAP1L1	4.301850	5.509950	4.798770	5.249480	5.229360	5.720430	4.684350	4.954760	5.106360
AFAP1L2	0.016486	0.014896	0.000000	0.000000	0.016494	0.000000	0.000000	0.000000	0.000000
AFF1	10.523400	10.734300	10.670200	11.876200	13.807900	12.355100	10.699200	10.948700	9.749100
AFF2	0.005083	0.004586	0.004771	0.004491	0.005081	0.012505	0.000000	0.004374	0.004452
AFF3	0.000000	0.000000	0.008147	0.006876	0.000000	0.006380	0.000000	0.000000	0.000000
AFF4	32.713600	30.505100	31.280200	35.079400	40.177400	30.723100	26.545800	26.167600	18.710000
AFG3L1P	3.153830	3.500780	3.508590	2.409220	3.648420	3.213670	3.385500	3.837530	2.986810
AFG3L2	31.506400	31.648800	29.603500	33.587900	32.939000	34.748700	32.701600	33.534100	33.196400
AFM	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AFMID	6.432980	7.995240	6.933080	5.079790	5.059470	5.328580	7.465190	7.377650	7.603210
AFP	0.105422	0.000000	0.073644	0.031099	0.035026	0.028738	0.000000	0.060208	0.034362
AFTPH	12.580400	12.269800	12.868900	17.112900	17.508200	15.568500	11.502300	11.216900	7.728640
AGA	10.551700	10.153900	9.450530	14.762800	15.720700	14.642800	13.536800	10.723500	8.821900
AGAP1	5.555570	5.226360	5.804900	7.229870	6.606380	7.863230	5.726100	5.660200	5.661960
AGAP1-IT1	0.340912	0.305875	0.000000	0.456152	0.671230	0.275486	0.361927	0.000000	0.167482
AGAP11	0.149597	0.231227	0.313376	0.245674	0.277268	0.160729	0.161616	0.238490	0.212735
AGAP2	0.013517	0.012117	0.028575	0.061911	0.054797	0.043898	0.014527	0.011595	0.013399
AGAP2-AS1	23.519100	24.276700	23.037900	16.549700	14.398100	17.666000	24.253400	23.165400	31.862900
AGAP3	34.147900	36.882600	34.637300	30.128700	26.108300	30.924000	34.944600	35.805000	44.541900
AGAP4	1.119880	1.519210	1.321640	1.722420	2.290190	1.644520	1.934620	1.603010	1.242130
AGAP5	1.321260	1.372250	1.594840	1.372150	2.778680	1.480700	1.798220	1.674820	1.179380
AGAP6	7.901250	8.926380	8.845650	8.560670	10.272600	9.499410	8.239400	7.669080	7.361360
AGAP7P	1.796940	1.332400	1.487830	1.538440	1.849910	1.660070	1.407770	1.391690	1.331730
AGAP9	0.234092	0.211012	0.306560	0.207099	0.175091	0.167599	0.221082	0.275985	0.085822
AGBL1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AGBL1-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AGBL2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AGBL3	0.075468	0.051049	0.000000	0.033363	0.037667	0.046380	0.020406	0.000000	0.000000
AGBL4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AGBL4-IT1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AGBL5	31.151300	35.836700	34.813100	25.507800	24.917500	30.445100	35.345100	35.433600	43.608400
AGBL5-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AGER	0.000000	0.000000	0.046701	0.000000	0.000000	0.049841	0.048004	0.076233	0.000000
AGFG1	14.373900	14.681600	14.615200	15.687500	14.924500	14.931200	13.955300	14.264400	11.026600
AGFG2	6.337850	6.825010	6.948000	3.798310	4.494280	4.584110	7.511000	7.189010	10.048400
AGGF1	17.327900	14.503400	13.882200	20.708200	22.252500	16.476000	14.255100	12.487100	7.545700
AGK	16.669100	17.145600	16.486200	19.018400	18.558400	17.986000	18.807900	17.238100	15.225100
AGL	5.479950	4.323480	4.880450	4.659520	5.738880	3.669770	4.059530	3.104990	2.180160
AGMAT	7.439750	8.481290	8.553690	5.104260	4.736540	5.934140	8.591740	8.790520	10.447400
AGMO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AGO1	13.079600	13.222100	12.405600	17.039800	16.503700	18.264100	13.334600	13.483100	12.429700
AGO2	22.359600	23.376100	21.700900	25.497300	24.989200	27.007400	20.393000	22.703600	23.211900
AGO3	6.928880	8.369030	7.428490	8.608610	9.536350	8.945590	7.624500	7.375730	6.005150
AGO4	2.776030	2.341400	2.708340	3.958300	4.502670	4.440240	2.233090	2.488150	2.051650
AGPAT1	4.420070	3.635730	3.345000	4.812040	3.286770	5.336100	4.199910	4.417710	5.008190
AGPAT2	107.108000	111.621000	106.388000	83.468000	78.510300	95.043800	115.639000	117.088000	162.801000
AGPAT3	15.333200	16.510300	16.513300	20.978900	19.184000	22.676600	15.608000	16.435700	20.348000
AGPAT4	3.118830	3.212090	3.214840	1.789840	1.654600	1.976870	3.018120	2.599620	2.080970
AGPAT4-IT1	0.788386	0.781456	0.702282	0.279156	0.196376	0.483376	0.297470	0.404979	0.308414
AGPAT5	9.108750	8.067990	9.427640	7.575430	8.247150	6.737410	8.348830	7.760160	5.841840
AGPAT6	19.051400	20.759700	20.234300	24.263700	22.811400	27.590200	22.507000	23.120700	25.349100
AGPAT9	11.211700	13.360500	13.203500	14.308800	15.568900	14.807300	10.631500	10.809400	9.059210
AGPS	25.287500	23.451800	22.838100	21.196800	23.878900	18.363100	23.844000	22.091200	14.481500
